2023-04-18 14:45:03.003888,5.264,14.459,21.55,25.451,12.726,31.451,41.126,42.897,43.283
2023-04-18 14:46:02.395209,4.783,5.058,5.058,5.058,33.411,38.105,38.173,38.184,38.193
2023-04-18 14:47:02.791338,2.876,7.362,10.808,12.704,8.406,17.817,22.523,23.384,23.572
2023-04-18 14:48:03.220997,4.276,13.841,21.273,25.361,4.664,23.071,33.193,35.047,35.449
2023-04-18 14:49:02.604202,4.768,14.135,21.387,25.376,8.713,27.258,37.144,38.954,39.347
2023-04-18 14:50:02.981598,6.979,16.964,24.607,28.811,22.831,44.294,54.74,56.653,57.071
2023-04-18 14:51:02.393155,4.151,12.992,19.852,23.625,5.734,22.924,32.27,33.982,34.353
2023-04-18 14:52:02.724681,6.761,18.539,27.623,32.619,16.426,40.428,52.821,55.091,55.585
2023-04-18 14:53:03.152017,3.682,9.794,14.499,17.087,9.763,22.373,28.795,29.971,30.227
2023-04-18 14:54:02.564187,7.465,20.28,30.157,35.59,18.653,44.865,58.343,60.811,61.348
2023-04-18 14:55:02.957355,6.221,17.923,26.97,31.946,12.782,36.185,48.521,50.78,51.271
2023-04-18 14:56:02.336196,7.516,20.624,30.734,36.295,18.219,44.925,58.717,61.243,61.793
2023-04-18 14:57:02.720276,4.89,8.85,11.784,13.398,24.212,34.622,38.663,39.402,39.566
2023-04-18 14:58:03.055514,3.473,11.428,17.614,21.017,3.283,18.518,26.941,28.484,28.818
2023-04-18 14:59:02.406962,3.373,10.75,16.479,19.63,4.137,18.401,26.204,27.633,27.943
2023-04-18 15:00:02.809129,5.116,13.446,19.855,23.381,14.002,31.277,40.026,41.628,41.977
2023-04-18 15:01:03.139764,7.752,19.177,27.933,32.75,24.463,48.812,60.776,62.966,63.445
2023-04-18 15:02:02.545363,6.746,21.5,32.957,39.26,8.275,36.802,52.408,55.266,55.886
2023-04-18 15:03:02.930500,4.378,14.541,22.445,26.792,3.782,23.191,33.953,35.924,36.352
2023-04-18 15:04:02.244479,7.497,20.498,30.522,36.036,18.379,44.903,58.58,61.084,61.629
2023-04-18 15:05:02.626120,9.718,23.391,33.85,39.604,32.415,61.95,76.247,78.865,79.437
2023-04-18 15:10:03.024643,4.982,12.537,18.333,21.522,15.147,31.12,39.038,40.487,40.804
2023-04-18 15:15:02.338037,3.373,10.75,16.479,19.63,4.137,18.401,26.204,27.633,27.943
2023-04-18 15:20:02.723321,3.48,11.48,17.701,21.123,3.217,18.527,26.997,28.549,28.885
